temperatura,humidade,horario,dia_da_semana,nivel
26,52,1366,5,0
28,60,1337,5,0
26,50,1326,5,0
26,56,1374,5,0
28,55,1354,5,0
27,52,1323,5,0
25,57,1356,5,0
29,59,1361,5,0
30,59,1334,5,0
27,55,1368,5,0
25,58,1340,5,0
25,50,1373,5,0
25,60,1326,5,0
25,59,1333,5,0
28,58,1336,5,0
26,60,1340,5,0
30,57,1324,5,0
29,59,1376,5,0
27,59,1326,5,0
30,52,1372,5,0
25,53,1331,5,0
30,48,1343,5,0
28,48,1368,5,0
25,50,1347,5,0
30,56,1353,5,0
25,54,1321,5,0
25,59,1378,5,0
28,51,1354,5,0
26,51,1376,5,0
28,53,1323,5,0
25,51,1336,5,0
30,53,1368,5,0
28,48,1320,5,0
29,57,1377,5,0
25,49,1335,5,0
27,60,1369,5,0
26,57,1358,5,0
30,54,1351,5,0
27,52,1372,5,0
25,52,1372,5,0
30,50,1320,5,0
26,60,1360,5,0
30,55,1346,5,0
30,57,1357,5,0
27,52,1333,5,0
26,53,1372,5,0
29,55,1345,5,0
25,51,1372,5,0
29,51,1377,5,0
25,51,1343,5,0
30,52,1324,5,0
25,50,1360,5,0
29,56,1374,5,0
26,49,1359,5,0
28,59,1341,5,0
25,48,1371,5,0
27,48,1343,5,0
27,59,1357,5,0
26,54,1372,5,0
26,52,1367,5,0
29,51,1366,5,0
25,53,1336,5,0
27,58,1338,5,0
28,49,1321,5,0
29,56,1377,5,0
25,50,1379,5,0
29,53,1366,5,0
26,59,1345,5,0
27,50,1347,5,0
29,51,1331,5,0
30,53,1359,5,0
30,55,1354,5,0
25,52,1340,5,0
28,55,1330,5,0
26,55,1350,5,0
25,60,1378,5,0
27,48,1358,5,0
26,49,1327,5,0
26,50,1341,5,0
29,58,1376,5,0
28,52,1347,5,0
25,53,1349,5,0
25,60,1353,5,0
30,48,1327,5,0
25,57,1343,5,0
30,48,1341,5,0
29,51,1331,5,0
27,58,1379,5,0
28,58,1361,5,0
27,58,1361,5,0
29,50,1356,5,0
30,52,1354,5,0
27,55,1339,5,0
25,58,1334,5,0
27,60,1324,5,0
25,52,1362,5,0
28,60,1355,5,0
27,60,1327,5,0
26,56,1349,5,0
26,53,1368,5,0
27,58,1357,5,0
27,53,1333,5,0
30,49,1344,5,0
25,58,1376,5,0
28,54,1375,5,0
25,52,1336,5,0
30,60,1347,5,0
25,49,1352,5,0
26,53,1372,5,0
29,49,1375,5,0
26,56,1351,5,0
30,50,1351,5,0
29,48,1322,5,0
25,55,1341,5,0
25,51,1320,5,0
29,50,1357,5,0
27,57,1325,5,0
29,50,1370,5,0
25,59,1325,5,0
25,56,1360,5,0
26,57,1362,5,0
27,52,1345,5,0
28,49,1341,5,0
25,55,1327,5,0
25,50,1368,5,0
29,59,1375,5,0
25,50,1366,5,0
29,53,1359,5,0
27,55,1330,5,0
29,50,1339,5,0
30,56,1350,5,0
27,48,1337,5,0
26,50,1330,5,0
26,53,1371,5,0
27,50,1332,5,0
28,51,1322,5,0
27,59,1373,5,0
25,55,1377,5,0
25,50,1375,5,0
30,50,1369,5,0
30,59,1322,5,0
28,48,1374,5,0
29,52,1360,5,0
27,58,1341,5,0
25,55,1378,5,0
25,54,1344,5,0
25,56,1346,5,0
29,49,1348,5,0
26,59,1336,5,0
28,52,1335,5,0
26,59,1366,5,0
25,55,1354,5,0
28,54,1364,5,0
29,55,1359,5,0
29,60,1320,5,0
25,57,1345,5,0
28,51,1356,5,0
29,48,1326,5,0
29,54,1356,5,0
28,48,1335,5,0
29,58,1349,5,0
30,48,1373,5,0
29,48,1355,5,0
26,55,1343,5,0
30,48,1353,5,0
29,57,1322,5,0
25,51,1369,5,0
30,52,1364,5,0
29,56,1328,5,0
30,54,1346,5,0
29,55,1327,5,0
26,56,1329,5,0
28,53,1364,5,0
25,49,1320,5,0
26,58,1370,5,0
26,55,1366,5,0
26,52,1321,5,0
29,56,1342,5,0
26,51,1380,5,0
26,56,1363,5,0
30,59,1326,5,0
26,53,1356,5,0
27,57,1330,5,0
29,54,1376,5,0
26,49,1362,5,0
30,48,1356,5,0
30,59,1360,5,0
27,56,1380,5,0
26,49,1354,5,0
25,58,1358,5,0
29,54,1349,5,0
27,58,1374,5,0
28,53,1347,5,0
30,50,1380,5,0
27,54,1326,5,0
25,59,1336,5,0
30,53,1359,5,0
28,51,1326,5,0
27,48,1366,5,0
25,52,1323,5,0
28,57,1377,5,0
30,53,1320,5,0
26,56,1361,5,0
28,48,1331,5,0
28,60,1325,5,0
25,60,1320,5,0
29,59,1371,5,0
27,51,1377,5,0
29,50,1367,5,0
30,48,1336,5,0
25,52,1339,5,0
29,59,1344,5,0
28,48,1356,5,0
27,50,1347,5,0
30,57,1376,5,0
25,55,1341,5,0
27,49,1338,5,0
25,48,1330,5,0
26,51,1379,5,0
27,59,1375,5,0
27,53,1339,5,0
30,48,1375,5,0
26,57,1347,5,0
29,55,1353,5,0
28,55,1369,5,0
29,58,1323,5,0
27,56,1343,5,0
28,49,1347,5,0
26,48,1320,5,0
28,55,1369,5,0
28,48,1328,5,0
26,60,1343,5,0
26,57,1335,5,0
26,53,1323,5,0
28,54,1359,5,0
25,59,1374,5,0
26,55,1375,5,0
29,51,1368,5,0
29,59,1346,5,0
30,59,1358,5,0
30,55,1327,5,0
30,59,1331,5,0
29,55,1326,5,0
28,55,1374,5,0
27,55,1341,5,0
26,48,1339,5,0
26,55,1379,5,0
28,49,1353,5,0
27,52,1329,5,0
29,51,1368,5,0
26,60,1352,5,0
30,53,1374,5,0
29,52,1338,5,0
30,53,1324,5,0
30,50,1350,5,0
30,58,1349,5,0
25,50,1336,5,0
25,56,1357,5,0
30,54,1370,5,0
28,52,1343,5,0
25,56,1364,5,0
26,52,1364,5,0
29,55,1331,5,0
30,57,1346,5,0
29,55,1354,5,0
25,54,1373,5,0
28,56,1330,5,0
28,55,1359,5,0
29,60,1344,5,0
25,56,1322,5,0
29,60,1349,5,0
28,58,1347,5,0
30,48,1335,5,0
30,55,1370,5,0
25,59,1348,5,0
27,59,1361,5,0
27,60,1326,5,0
25,49,1359,5,0
30,59,1327,5,0
28,48,1335,5,0
29,56,1370,5,0
30,48,1362,5,0
27,50,1339,5,0
30,51,1329,5,0
25,57,1330,5,0
26,56,1373,5,0
30,60,1323,5,0
25,50,1367,5,0
30,56,1355,5,0
29,59,1369,5,0
25,49,1347,5,0
25,48,1347,5,0
29,59,1339,5,0
28,48,1376,5,0
30,49,1362,5,0
29,54,1320,5,0
30,60,1328,5,0
29,51,1346,5,0
28,59,1365,5,0
29,49,1351,5,0
26,59,1323,5,0
25,58,1332,5,0
30,49,1363,5,0
27,52,1352,5,0
27,58,1376,5,0
29,51,1348,5,0
25,52,1358,5,0
27,50,1356,5,0
28,48,1344,5,0
25,54,1342,5,0
29,54,1335,5,0
28,55,1336,5,0
29,48,1342,5,0
30,48,1357,5,0
27,54,1354,5,0
27,59,1379,5,0
29,58,1350,5,0
25,50,1375,5,0
27,56,1322,5,0
26,57,1354,5,0
30,53,1352,5,0
26,52,1329,5,0
28,60,1380,5,0
29,58,1327,5,0
27,60,1345,5,0
27,59,1327,5,0
29,60,1341,5,0
29,56,1358,5,0
27,51,1330,5,0
29,59,1351,5,0
26,59,1333,5,0
30,52,1367,5,0
26,56,1322,5,0
28,52,1380,5,0
29,53,1362,5,0
28,54,1325,5,0
30,56,1338,5,0
26,57,1352,5,0
27,57,1377,5,0
28,57,1347,5,0
29,50,1339,5,0
25,52,1320,5,0
28,50,1369,5,0
25,60,1353,5,0
28,50,1329,5,0
29,50,1375,5,0
25,55,1328,5,0
27,48,1321,5,0
28,52,1336,5,0
30,56,1370,5,0
25,58,1322,5,0
26,51,1334,5,0
25,53,1325,5,0
27,48,1358,5,0
26,52,1375,5,0
26,55,1353,5,0
25,52,1322,5,0
27,49,1351,5,0
27,59,1357,5,0
25,50,1380,5,0
27,60,1360,5,0
29,56,1338,5,0
25,49,1342,5,0
29,58,1366,5,0
30,56,1365,5,0
28,55,1323,5,0
29,52,1322,5,0
28,49,1380,5,0
30,51,1326,5,0
25,53,1358,5,0
30,49,1359,5,0
25,59,1364,5,0
30,60,1354,5,0
27,55,1357,5,0
30,49,1345,5,0
29,54,1327,5,0
28,56,1326,5,0
27,55,1325,5,0
30,54,1322,5,0
25,60,1374,5,0
26,54,1344,5,0
27,53,1377,5,0
27,55,1344,5,0
25,58,1320,5,0
26,54,1361,5,0
28,52,1363,5,0
26,60,1341,5,0
25,55,1357,5,0
26,54,1349,5,0
25,53,1376,5,0
27,54,1334,5,0
30,56,1368,5,0
29,60,1369,5,0
28,48,1335,5,0
25,58,1377,5,0
28,56,1338,5,0
27,59,1367,5,0
26,48,1325,5,0
29,57,1375,5,0
30,58,1355,5,0
28,57,1326,5,0
26,55,1322,5,0
25,53,1326,5,0
29,52,1357,5,0
27,59,1351,5,0
25,57,1379,5,0
25,55,1342,5,0
26,60,1379,5,0
28,50,1376,5,0
25,51,1343,5,0
25,50,1336,5,0
29,60,1369,5,0
28,56,1324,5,0
28,53,1335,5,0
27,57,1359,5,0
26,53,1333,5,0
30,48,1328,5,0
30,58,1375,5,0
30,48,1323,5,0
26,51,1334,5,0
27,50,1362,5,0
27,56,1375,5,0
27,53,1378,5,0
28,53,1357,5,0
25,49,1367,5,0
25,56,1380,5,0
27,56,1347,5,0
27,51,1364,5,0
25,58,1373,5,0
27,51,1327,5,0
26,49,1371,5,0
30,56,1367,5,0
27,55,1361,5,0
25,50,1358,5,0
29,49,1374,5,0
28,53,1337,5,0
27,53,1367,5,0
30,57,1358,5,0
29,48,1332,5,0
29,54,1374,5,0
26,48,1354,5,0
30,53,1380,5,0
28,52,1379,5,0
25,59,1371,5,0
29,58,1354,5,0
28,48,1363,5,0
28,56,1360,5,0
25,51,1354,5,0
30,56,1378,5,0
30,52,1335,5,0
27,48,1321,5,0
27,48,1332,5,0
26,48,1366,5,0
25,58,1329,5,0
29,54,1372,5,0
28,50,1352,5,0
28,56,1344,5,0
28,53,1359,5,0
28,53,1342,5,0
26,59,1357,5,0
25,60,1325,5,0
29,58,1369,5,0
27,50,1371,5,0
30,53,1358,5,0
25,55,1360,5,0
27,50,1326,5,0
28,57,1322,5,0
29,58,1324,5,0
26,59,1329,5,0
28,50,1329,5,0
29,55,1333,5,0
30,60,1339,5,0
28,58,1344,5,0
30,50,1350,5,0
30,48,1366,5,0
27,54,1376,5,0
29,52,1323,5,0
30,48,1321,5,0
29,59,1372,5,0
30,56,1335,5,0
29,58,1364,5,0
26,51,1379,5,0
27,51,1328,5,0
28,49,1342,5,0
27,54,1364,5,0
27,49,1376,5,0
25,55,1331,5,0
25,53,1366,5,0
30,52,1356,5,0
26,59,1357,5,0
27,55,1343,5,0
30,55,1342,5,0
27,50,1336,5,0
29,57,1349,5,0
30,56,1366,5,0
30,58,1340,5,0
25,49,1375,5,0
29,50,1368,5,0
29,55,1332,5,0
28,58,1323,5,0
25,52,1329,5,0
25,57,1361,5,0
25,57,1320,5,0
28,59,1330,5,0
29,48,1346,5,0
28,55,1333,5,0
30,55,1340,5,0
28,60,1339,5,0
29,49,1320,5,0
25,52,1337,5,0
28,58,1343,5,0
29,53,1330,5,0
30,56,1351,5,0
26,57,1354,5,0
25,54,1333,5,0
29,54,1345,5,0
26,51,1335,5,0
28,52,1362,5,0
28,53,1323,5,0
28,48,1368,5,0
29,59,1344,5,0
29,58,1332,5,0
29,50,1332,5,0
26,59,1325,5,0
28,48,1336,5,0
26,54,1353,5,0
30,55,1322,5,0
28,59,1335,5,0
30,54,1328,5,0
30,57,1344,5,0
29,60,1342,5,0
29,53,1346,5,0
25,50,1340,5,0
26,60,1348,5,0
25,60,1346,5,0
26,58,1346,5,0
26,50,1340,5,0
28,52,1327,5,0
28,51,1328,5,0
27,49,1327,5,0
27,56,1351,5,0
27,58,1333,5,0
27,51,1364,5,0
25,54,1332,5,0
28,59,1359,5,0
26,60,1354,5,0
30,59,1355,5,0
28,51,1375,5,0
29,57,1329,5,0
26,58,1322,5,0
29,58,1380,5,0
27,49,1374,5,0
28,57,1375,5,0
29,58,1338,5,0
27,52,1367,5,0
30,52,1380,5,0
28,53,1365,5,0
26,50,1360,5,0
30,57,1370,5,0
26,53,1377,5,0
26,53,1376,5,0
26,50,1352,5,0
30,56,1341,5,0
27,59,1350,5,0
28,51,1366,5,0
29,51,1344,5,0
25,57,1371,5,0
25,53,1324,5,0
28,54,1362,5,0
26,60,1331,5,0
30,48,1369,5,0
26,49,1348,5,0
25,56,1340,5,0
28,49,1367,5,0
28,53,1332,5,0
30,48,1360,5,0
30,50,1327,5,0
28,60,1368,5,0
25,50,1346,5,0
29,56,1362,5,0
29,49,1376,5,0
28,54,1373,5,0
27,52,1368,5,0
29,50,1344,5,0
25,52,1354,5,0
25,53,1323,5,0
25,59,1326,5,0
26,59,1336,5,0
30,49,1354,5,0
26,60,1338,5,0
26,60,1349,5,0
26,59,1345,5,0
29,55,1368,5,0
28,50,1345,5,0
27,51,1359,5,0
26,59,1368,5,0
29,55,1371,5,0
26,59,1342,5,0
29,60,1374,5,0
25,50,1374,5,0
27,48,1356,5,0
29,50,1366,5,0
28,50,1361,5,0
25,57,1355,5,0
27,59,1331,5,0
25,58,1330,5,0
28,55,1345,5,0
27,58,1359,5,0
28,56,1321,5,0
26,49,1341,5,0
25,58,1368,5,0
28,56,1342,5,0
25,51,1353,5,0
29,58,1360,5,0
28,52,1320,5,0
26,50,1375,5,0
30,56,1371,5,0
25,52,1364,5,0
25,56,1334,5,0
25,54,1322,5,0
28,49,1338,5,0
30,49,1343,5,0
29,49,1361,5,0
25,58,1351,5,0
27,56,1327,5,0
30,60,1369,5,0
29,55,1353,5,0
28,51,1379,5,0
26,52,1380,5,0
26,53,1343,5,0
27,58,1342,5,0
29,49,1340,5,0
27,58,1348,5,0
28,52,1321,5,0
30,57,1357,5,0
28,53,1324,5,0
28,50,1321,5,0
28,52,1340,5,0
29,52,1330,5,0
28,49,1359,5,0
28,56,1363,5,0
30,54,1327,5,0
30,59,1379,5,0
27,50,1334,5,0
28,55,1332,5,0
28,49,1369,5,0
29,53,1325,5,0
27,50,1338,5,0
26,57,1370,5,0
28,59,1378,5,0
27,58,1371,5,0
26,51,1337,5,0
29,49,1376,5,0
26,58,1370,5,0
26,51,1367,5,0
25,51,1365,5,0
30,58,1338,5,0
28,54,1360,5,0
29,59,1338,5,0
30,51,1335,5,0
29,53,1332,5,0
29,51,1368,5,0
27,55,1346,5,0
25,59,1320,5,0
29,54,1344,5,0
25,51,1323,5,0
28,58,1334,5,0
25,50,1375,5,0
27,54,1364,5,0
30,52,1368,5,0
30,51,1334,5,0
25,54,1350,5,0
27,56,1322,5,0
27,55,1357,5,0
28,51,1368,5,0
28,49,1339,5,0
28,51,1322,5,0
26,58,1349,5,0
27,53,1340,5,0
27,51,1357,5,0
25,53,1343,5,0
29,57,1373,5,0
27,60,1329,5,0
26,58,1369,5,0
30,60,1345,5,0
25,49,1376,5,0
29,58,1362,5,0
25,60,1329,5,0
30,52,1371,5,0
30,59,1371,5,0
26,57,1321,5,0
28,57,1368,5,0
30,51,1346,5,0
30,56,1325,5,0
29,60,1353,5,0
28,52,1352,5,0
26,49,1376,5,0
28,52,1341,5,0
27,57,1342,5,0
25,58,1338,5,0
27,49,1373,5,0
28,52,1369,5,0
28,48,1340,5,0
30,51,1369,5,0
28,58,1326,5,0
26,50,1373,5,0
25,58,1351,5,0
27,51,1351,5,0
25,50,1356,5,0
30,50,1375,5,0
30,54,1370,5,0
26,50,1328,5,0
30,52,1340,5,0
28,52,1361,5,0
28,50,1369,5,0
26,52,1352,5,0
28,48,1321,5,0
26,56,1353,5,0
25,60,1347,5,0
30,60,1362,5,0
29,49,1360,5,0
26,50,1357,5,0
28,50,1338,5,0
27,53,1350,5,0
27,55,1369,5,0
25,60,1331,5,0
27,53,1375,5,0
29,57,1329,5,0
26,50,1353,5,0
27,57,1320,5,0
29,54,1370,5,0
30,53,1360,5,0
28,49,1326,5,0
30,50,1331,5,0
27,60,1347,5,0
26,59,1368,5,0
26,51,1380,5,0
29,58,1322,5,0
26,56,1333,5,0
29,57,1321,5,0
30,50,1321,5,0
29,55,1353,5,0
25,51,1338,5,0
30,52,1341,5,0
27,57,1378,5,0
28,59,1362,5,0
30,49,1334,5,0
30,53,1352,5,0
29,57,1349,5,0
28,59,1380,5,0
25,60,1328,5,0
30,53,1327,5,0
30,51,1352,5,0
30,48,1331,5,0
30,51,1323,5,0
28,60,1367,5,0
25,55,1354,5,0
30,52,1350,5,0
30,58,1351,5,0
29,56,1363,5,0
26,49,1337,5,0
29,50,1348,5,0
30,50,1340,5,0
29,51,1322,5,0
28,53,1367,5,0
29,50,1323,5,0
25,56,1342,5,0
25,53,1351,5,0
25,58,1323,5,0
29,50,1351,5,0
27,57,1374,5,0
30,55,1363,5,0
29,51,1369,5,0
26,53,1359,5,0
27,54,1378,5,0
30,50,1323,5,0
28,56,1328,5,0
26,55,1334,5,0
30,57,1340,5,0
26,60,1369,5,0
27,48,1327,5,0
26,56,1379,5,0
27,60,1355,5,0
27,60,1362,5,0
27,50,1362,5,0
25,59,1332,5,0
28,60,1368,5,0
28,56,1369,5,0
29,55,1351,5,0
25,56,1332,5,0
27,60,1361,5,0
25,50,1335,5,0
30,53,1360,5,0
30,57,1336,5,0
25,52,1378,5,0
27,56,1374,5,0
27,54,1376,5,0
26,59,1369,5,0
20,53,494,5,0
21,55,493,5,0
23,53,490,5,0
20,53,493,5,0
21,55,492,5,0
21,51,496,5,0
21,50,492,5,0
22,51,495,5,0
23,49,492,5,0
22,50,499,5,0
23,48,494,5,0
22,49,500,5,0
23,53,497,5,0
23,53,493,5,0
22,50,495,5,0
21,51,490,5,0
20,50,494,5,0
21,48,496,5,0
21,48,500,5,0
21,50,494,5,0
22,52,494,5,0
21,51,494,5,0
21,53,490,5,0
23,54,495,5,0
23,53,498,5,0
20,49,499,5,0
22,51,499,5,0
22,49,490,5,0
22,49,497,5,0
21,51,497,5,0
21,54,492,5,0
21,52,496,5,0
22,53,499,5,0
21,48,497,5,0
22,49,497,5,0
23,55,499,5,0
22,49,495,5,0
20,51,494,5,0
23,52,498,5,0
21,54,491,5,0
23,51,500,5,0
23,50,492,5,0
23,49,492,5,0
21,55,492,5,0
23,55,491,5,0
21,54,498,5,0
20,51,492,5,0
23,51,491,5,0
23,48,500,5,0
22,50,500,5,0
22,52,498,5,0
22,50,499,5,0
23,54,497,5,0
20,51,500,5,0
22,50,498,5,0
22,54,492,5,0
22,49,493,5,0
20,53,492,5,0
21,55,497,5,0
20,48,500,5,0
20,54,491,5,0
23,50,491,5,0
20,51,492,5,0
23,48,493,5,0
20,53,496,5,0
22,54,499,5,0
23,54,494,5,0
20,53,495,5,0
20,49,497,5,0
22,54,496,5,0
23,52,492,5,0
21,54,490,5,0
22,50,499,5,0
22,52,500,5,0
20,55,498,5,0
23,53,496,5,0
22,55,490,5,0
20,50,495,5,0
20,50,500,5,0
22,51,500,5,0
22,51,498,5,0
20,55,491,5,0
23,55,491,5,0
20,55,490,5,0
23,50,496,5,0
23,54,494,5,0
21,52,495,5,0
22,52,499,5,0
20,51,497,5,0
21,55,493,5,0
21,53,497,5,0
23,54,498,5,0
23,54,500,5,0
22,50,494,5,0
22,54,497,5,0
23,52,496,5,0
23,48,493,5,0
20,49,500,5,0
21,52,493,5,0
22,52,490,5,0
20,51,490,5,0
20,52,500,5,0
21,54,493,5,0
23,48,497,5,0
23,51,500,5,0
21,51,491,5,0
23,52,491,5,0
20,54,500,5,0
20,49,500,5,0
21,50,490,5,0
20,53,491,5,0
20,49,490,5,0
21,49,491,5,0
22,51,490,5,0
21,48,497,5,0
21,54,500,5,0
20,50,490,5,0
20,49,496,5,0
23,52,495,5,0
21,55,496,5,0
22,51,495,5,0
23,48,495,5,0
22,50,500,5,0
20,50,497,5,0
21,49,491,5,0
23,53,495,5,0
22,53,498,5,0
22,48,498,5,0
23,48,490,5,0
22,55,500,5,0
20,48,500,5,0
20,52,500,5,0
22,48,493,5,0
21,50,495,5,0
21,49,495,5,0
23,52,495,5,0
20,49,491,5,0
20,52,499,5,0
20,49,496,5,0
22,55,492,5,0
20,52,492,5,0
23,53,499,5,0
22,54,499,5,0
22,50,491,5,0
22,54,493,5,0
22,54,497,5,0
23,51,496,5,0
23,50,498,5,0
21,48,492,5,0
23,54,491,5,0
21,49,496,5,0
22,54,496,5,0
22,51,499,5,0
20,49,490,5,0
21,54,491,5,0
21,52,496,5,0
20,55,493,5,0
21,53,494,5,0
20,48,493,5,0
21,55,498,5,0
20,48,490,5,0
21,52,496,5,0
20,54,491,5,0
23,54,500,5,0
21,52,499,5,0
23,52,492,5,0
21,48,492,5,0
21,49,497,5,0
20,48,497,5,0
23,51,492,5,0
20,50,495,5,0
22,50,495,5,0
20,48,492,5,0
20,48,500,5,0
23,49,492,5,0
21,49,499,5,0
21,50,493,5,0
22,49,491,5,0
22,54,492,5,0
22,55,491,5,0
20,54,500,5,0
20,52,500,5,0
22,53,490,5,0
22,50,498,5,0
21,48,490,5,0
22,48,492,5,0
23,52,496,5,0
23,55,496,5,0
23,49,494,5,0
20,51,493,5,0
20,50,492,5,0
21,50,498,5,0
23,49,495,5,0
21,54,491,5,0
22,52,491,5,0
20,49,491,5,0
20,49,495,5,0
21,52,490,5,0
23,55,494,5,0
21,52,492,5,0
21,55,495,5,0
21,49,494,5,0
22,54,493,5,0
21,48,491,5,0
20,54,497,5,0
23,49,497,5,0
22,53,494,5,0
23,49,495,5,0
21,48,498,5,0
23,52,494,5,0
21,53,491,5,0
21,52,493,5,0
20,51,491,5,0
21,50,497,5,0
22,55,499,5,0
21,50,496,5,0
20,48,497,5,0
20,49,493,5,0
23,49,498,5,0
22,51,494,5,0
21,51,498,5,0
22,49,493,5,0
21,55,496,5,0
23,53,495,5,0
22,50,491,5,0
22,52,498,5,0
20,53,495,5,0
23,50,497,5,0
21,53,493,5,0
20,54,490,5,0
20,52,498,5,0
20,53,496,5,0
20,48,490,5,0
21,48,497,5,0
20,55,497,5,0
21,55,495,5,0
20,49,492,5,0
23,53,499,5,0
23,49,493,5,0
23,52,491,5,0
21,51,495,5,0
21,51,491,5,0
20,55,490,5,0
21,52,496,5,0
21,48,499,5,0
21,53,494,5,0
20,55,499,5,0
21,53,500,5,0
22,50,500,5,0
22,53,499,5,0
21,51,497,5,0
22,48,496,5,0
23,50,490,5,0
23,49,494,5,0
20,55,500,5,0
23,49,499,5,0
23,50,493,5,0
23,50,492,5,0
23,52,496,5,0
21,55,493,5,0
23,53,490,5,0
20,53,492,5,0
23,50,499,5,0
21,53,499,5,0
22,49,492,5,0
22,49,500,5,0
21,53,494,5,0
23,48,500,5,0
20,51,495,5,0
23,55,498,5,0
21,50,499,5,0
23,52,500,5,0
20,49,498,5,0
21,52,493,5,0
21,49,494,5,0
21,54,492,5,0
23,53,496,5,0
21,55,499,5,0
21,49,498,5,0
21,51,495,5,0
20,55,491,5,0
21,53,500,5,0
22,50,490,5,0
22,51,496,5,0
21,53,494,5,0
23,49,494,5,0
22,49,490,5,0
22,54,498,5,0
23,51,497,5,0
23,49,493,5,0
23,52,490,5,0
23,50,498,5,0
20,53,498,5,0
23,50,493,5,0
20,52,498,5,0
23,49,493,5,0
23,55,500,5,0
21,52,491,5,0
20,49,497,5,0
23,48,491,5,0
22,51,497,5,0
20,54,494,5,0
23,54,499,5,0
20,55,491,5,0
22,49,495,5,0
23,49,495,5,0
22,55,498,5,0
22,51,497,5,0
22,52,495,5,0
22,49,491,5,0
22,54,495,5,0
21,51,495,5,0
20,49,500,5,0
23,50,495,5,0
20,53,500,5,0
20,52,498,5,0
22,55,497,5,0
21,49,497,5,0
23,51,500,5,0
23,54,491,5,0
20,51,490,5,0
22,51,499,5,0
23,53,498,5,0
22,54,495,5,0
22,52,495,5,0
23,55,500,5,0
21,55,499,5,0
22,49,498,5,0
20,50,494,5,0
23,49,496,5,0
20,49,495,5,0
20,55,490,5,0
23,54,493,5,0
22,48,496,5,0
21,55,492,5,0
23,51,499,5,0
21,48,497,5,0
21,50,495,5,0
20,50,490,5,0
23,52,494,5,0
21,48,493,5,0
23,49,500,5,0
21,49,500,5,0
23,50,500,5,0
20,55,491,5,0
21,49,494,5,0
21,48,496,5,0
20,48,498,5,0
22,49,495,5,0
20,49,494,5,0
23,53,494,5,0
23,52,497,5,0
20,49,499,5,0
20,52,494,5,0
22,55,497,5,0
22,53,495,5,0
20,48,491,5,0
22,48,491,5,0
23,55,492,5,0
23,48,495,5,0
22,54,494,5,0
20,49,491,5,0
22,51,491,5,0
22,49,492,5,0
20,52,490,5,0
20,49,491,5,0
22,53,493,5,0
22,55,493,5,0
22,52,500,5,0
20,50,491,5,0
22,54,499,5,0
22,50,490,5,0
21,53,500,5,0
22,48,494,5,0
20,50,495,5,0
20,54,491,5,0
23,54,496,5,0
22,55,497,5,0
20,54,500,5,0
21,53,497,5,0
23,51,500,5,0
20,48,499,5,0
23,53,492,5,0
23,52,490,5,0
23,51,499,5,0
20,52,494,5,0
21,55,496,5,0
23,52,500,5,0
21,50,498,5,0
20,53,499,5,0
23,51,491,5,0
23,52,500,5,0
20,48,494,5,0
22,51,493,5,0
22,55,491,5,0
22,48,498,5,0
22,54,496,5,0
20,53,494,5,0
21,50,496,5,0
21,51,492,5,0
21,49,497,5,0
23,55,490,5,0
22,49,496,5,0
20,54,494,5,0
21,55,493,5,0
22,51,495,5,0
23,52,490,5,0
20,54,495,5,0
23,51,491,5,0
22,50,493,5,0
23,54,491,5,0
23,50,493,5,0
22,55,500,5,0
22,52,495,5,0
22,52,499,5,0
22,55,500,5,0
22,50,491,5,0
22,54,497,5,0
23,52,500,5,0
21,48,495,5,0
23,54,498,5,0
20,55,496,5,0
22,54,498,5,0
22,52,498,5,0
20,52,494,5,0
21,48,491,5,0
23,49,494,5,0
21,48,494,5,0
22,49,496,5,0
22,50,497,5,0
20,55,498,5,0
22,49,495,5,0
20,49,500,5,0
20,48,492,5,0
20,54,495,5,0
20,48,496,5,0
20,55,492,5,0
20,50,497,5,0
23,48,493,5,0
22,54,499,5,0
22,53,493,5,0
20,50,491,5,0
21,50,492,5,0
23,53,492,5,0
21,53,490,5,0
20,51,490,5,0
22,50,500,5,0
20,53,499,5,0
20,49,495,5,0
21,54,494,5,0
23,51,495,5,0
23,50,494,5,0
22,54,494,5,0
23,50,497,5,0
22,50,496,5,0
21,52,490,5,0
21,54,500,5,0
22,52,492,5,0
23,55,493,5,0
23,48,493,5,0
23,49,491,5,0
22,52,499,5,0
20,51,498,5,0
21,53,491,5,0
21,54,497,5,0
22,53,499,5,0
21,49,495,5,0
23,49,496,5,0
23,53,498,5,0
20,55,494,5,0
21,49,491,5,0
23,48,496,5,0
21,52,499,5,0
21,50,493,5,0
20,51,500,5,0
23,52,500,5,0
20,51,491,5,0
23,51,496,5,0
22,54,494,5,0
20,51,495,5,0
21,49,495,5,0
23,55,490,5,0
23,55,494,5,0
21,54,493,5,0
21,54,493,5,0
22,51,497,5,0
23,50,491,5,0
23,50,500,5,0
20,51,493,5,0
22,52,496,5,0
21,52,490,5,0
20,52,497,5,0
23,52,494,5,0
22,52,491,5,0
21,52,492,5,0
20,55,494,5,0
20,48,490,5,0
23,54,491,5,0
22,53,496,5,0
22,55,496,5,0
20,50,495,5,0
21,50,492,5,0
21,53,493,5,0
22,51,500,5,0
20,48,495,5,0
21,50,496,5,0
21,49,498,5,0
20,50,493,5,0
23,49,494,5,0
23,49,492,5,0
23,50,493,5,0
22,52,497,5,0
21,53,493,5,0
20,51,497,5,0
22,48,494,5,0
22,50,490,5,0
20,53,499,5,0
20,49,491,5,0
21,50,493,5,0
