temperatura,humidade,horario,dia_da_semana,nivel
27,50,1116,2,1
30,53,1114,2,1
28,50,1113,2,1
27,53,1087,2,1
30,48,1128,2,1
29,48,1118,2,1
27,55,1094,2,1
28,48,1109,2,1
27,48,1104,2,1
28,49,1091,2,1
30,55,1137,2,1
27,54,1136,2,1
28,51,1120,2,1
28,55,1102,2,1
28,52,1112,2,1
30,52,1122,2,1
29,52,1091,2,1
27,48,1110,2,1
28,50,1088,2,1
27,51,1132,2,1
28,52,1083,2,1
28,53,1139,2,1
29,49,1129,2,1
30,55,1094,2,1
28,48,1124,2,1
28,48,1117,2,1
29,53,1115,2,1
27,48,1119,2,1
29,48,1124,2,1
28,48,1136,2,1
27,55,1124,2,1
27,48,1137,2,1
30,52,1131,2,1
27,52,1113,2,1
30,49,1140,2,1
28,50,1110,2,1
30,53,1083,2,1
27,51,1084,2,1
29,49,1101,2,1
29,52,1136,2,1
28,55,1092,2,1
29,54,1120,2,1
30,49,1107,2,1
30,53,1109,2,1
29,51,1132,2,1
29,50,1090,2,1
30,51,1122,2,1
27,52,1126,2,1
27,48,1115,2,1
30,52,1099,2,1
27,49,1108,2,1
29,50,1098,2,1
29,55,1132,2,1
30,52,1139,2,1
28,52,1082,2,1
29,55,1100,2,1
27,48,1140,2,1
30,52,1121,2,1
28,55,1102,2,1
30,52,1096,2,1
28,53,1104,2,1
30,51,1140,2,1
29,49,1082,2,1
29,50,1088,2,1
27,48,1080,2,1
28,54,1114,2,1
29,49,1103,2,1
29,52,1117,2,1
28,54,1117,2,1
27,54,1115,2,1
30,49,1091,2,1
29,55,1122,2,1
28,50,1087,2,1
28,49,1093,2,1
30,48,1115,2,1
27,52,1092,2,1
27,55,1080,2,1
27,54,1139,2,1
28,54,1084,2,1
29,50,1091,2,1
30,55,1126,2,1
30,55,1093,2,1
27,54,1120,2,1
28,48,1095,2,1
30,53,1086,2,1
27,53,1103,2,1
28,54,1131,2,1
30,50,1117,2,1
27,54,1134,2,1
27,50,1080,2,1
27,49,1082,2,1
28,55,1125,2,1
30,52,1088,2,1
28,54,1131,2,1
28,53,1090,2,1
28,51,1117,2,1
29,52,1116,2,1
27,49,1090,2,1
28,52,1135,2,1
28,55,1115,2,1
28,48,1086,2,1
28,54,1119,2,1
29,54,1086,2,1
30,54,1116,2,1
29,49,1130,2,1
28,52,1088,2,1
27,48,1132,2,1
28,48,1136,2,1
28,53,1080,2,1
28,48,1080,2,1
29,49,1114,2,1
30,50,1136,2,1
29,55,1085,2,1
28,49,1131,2,1
30,54,1092,2,1
27,53,1098,2,1
28,52,1104,2,1
30,53,1128,2,1
29,50,1123,2,1
27,51,1137,2,1
27,51,1106,2,1
30,50,1080,2,1
27,50,1133,2,1
29,49,1113,2,1
27,51,1092,2,1
28,52,1120,2,1
27,49,1133,2,1
30,51,1112,2,1
28,54,1085,2,1
30,49,1137,2,1
29,48,1096,2,1
28,54,1122,2,1
28,52,1088,2,1
30,51,1124,2,1
28,49,1122,2,1
28,51,1103,2,1
29,51,1130,2,1
27,52,1089,2,1
30,51,1095,2,1
28,55,1125,2,1
30,49,1089,2,1
27,51,1106,2,1
27,52,1092,2,1
28,55,1086,2,1
29,51,1090,2,1
29,49,1129,2,1
30,52,1099,2,1
30,53,1140,2,1
28,54,1112,2,1
29,50,1086,2,1
29,53,1133,2,1
28,54,1106,2,1
29,51,1098,2,1
28,48,1120,2,1
28,48,1128,2,1
29,54,1095,2,1
30,53,1092,2,1
30,49,1103,2,1
20,50,504,2,0
21,54,523,2,0
23,48,523,2,0
23,55,501,2,0
22,49,488,2,0
21,53,487,2,0
22,50,507,2,0
20,49,507,2,0
23,49,533,2,0
23,55,518,2,0
20,53,489,2,0
22,49,512,2,0
21,49,485,2,0
20,50,536,2,0
20,49,510,2,0
22,52,484,2,0
23,55,528,2,0
20,48,517,2,0
23,52,512,2,0
20,53,500,2,0
21,52,520,2,0
23,48,527,2,0
20,48,516,2,0
22,55,497,2,0
20,52,534,2,0
20,51,482,2,0
20,51,510,2,0
21,55,505,2,0
23,50,536,2,0
21,55,485,2,0
20,51,509,2,0
23,49,514,2,0
23,48,522,2,0
21,51,497,2,0
20,49,512,2,0
22,55,516,2,0
22,48,480,2,0
22,53,486,2,0
22,55,481,2,0
21,52,507,2,0
22,50,487,2,0
22,54,497,2,0
21,54,489,2,0
21,53,484,2,0
20,52,496,2,0
22,48,515,2,0
21,54,540,2,0
22,51,517,2,0
21,51,510,2,0
22,55,530,2,0
21,48,492,2,0
23,55,509,2,0
21,48,492,2,0
22,49,511,2,0
21,50,527,2,0
23,54,528,2,0
23,52,508,2,0
21,51,485,2,0
20,52,487,2,0
20,54,503,2,0
23,55,522,2,0
21,53,507,2,0
21,55,496,2,0
23,48,534,2,0
21,49,491,2,0
23,51,493,2,0
22,52,519,2,0
21,48,480,2,0
22,53,505,2,0
20,52,523,2,0
23,51,505,2,0
23,53,501,2,0
21,54,491,2,0
21,55,500,2,0
23,51,512,2,0
23,51,504,2,0
20,51,525,2,0
21,52,534,2,0
22,49,518,2,0
21,55,500,2,0
22,53,488,2,0
20,54,514,2,0
20,52,525,2,0
22,54,490,2,0
20,52,504,2,0
22,53,529,2,0
20,48,508,2,0
20,54,496,2,0
20,48,510,2,0
22,55,502,2,0
20,55,531,2,0
23,51,526,2,0
23,51,525,2,0
21,54,514,2,0
22,49,492,2,0
20,53,508,2,0
21,52,495,2,0
20,51,509,2,0
22,52,480,2,0
22,52,486,2,0
21,48,486,2,0
23,55,512,2,0
23,52,487,2,0
22,54,532,2,0
23,48,532,2,0
23,52,482,2,0
23,51,525,2,0
21,49,508,2,0
22,48,495,2,0
23,48,490,2,0
20,53,537,2,0
20,48,516,2,0
23,51,514,2,0
20,55,538,2,0
23,52,510,2,0
21,54,524,2,0
22,54,509,2,0
20,53,485,2,0
20,54,487,2,0
20,50,521,2,0
22,52,491,2,0
23,49,484,2,0
20,55,483,2,0
20,53,495,2,0
21,51,487,2,0
23,53,510,2,0
23,54,508,2,0
22,54,480,2,0
21,52,498,2,0
23,51,499,2,0
21,50,491,2,0
22,54,531,2,0
22,55,516,2,0
22,54,539,2,0
21,52,530,2,0
21,53,486,2,0
23,51,497,2,0
22,53,482,2,0
22,52,520,2,0
22,54,514,2,0
20,52,506,2,0
20,48,524,2,0
22,54,481,2,0
23,49,482,2,0
21,51,509,2,0
23,51,494,2,0
23,55,520,2,0
20,51,486,2,0
23,52,518,2,0
20,49,522,2,0
22,54,532,2,0
23,49,509,2,0
22,51,492,2,0
20,48,487,2,0
23,49,527,2,0
21,55,500,2,0
20,54,510,2,0
21,50,498,2,0
22,52,537,2,0
20,53,510,2,0
21,51,531,2,0
20,52,530,2,0
22,50,536,2,0
20,55,522,2,0
20,48,504,2,0
23,50,529,2,0
21,54,502,2,0
22,51,536,2,0
23,53,506,2,0
20,51,514,2,0
20,50,530,2,0
21,49,488,2,0
21,51,500,2,0
20,51,489,2,0
21,52,533,2,0
21,48,498,2,0
22,55,492,2,0
23,50,532,2,0
22,54,530,2,0
22,52,518,2,0
20,50,495,2,0
22,52,504,2,0
22,52,482,2,0
21,53,497,2,0
20,52,505,2,0
21,51,481,2,0
23,54,527,2,0
21,48,502,2,0
22,50,509,2,0
21,51,522,2,0
20,48,487,2,0
21,53,511,2,0
20,49,540,2,0
20,52,495,2,0
22,52,521,2,0
23,53,538,2,0
21,50,481,2,0
21,53,514,2,0
21,53,527,2,0
23,52,537,2,0
20,49,528,2,0
20,50,515,2,0
20,54,485,2,0
21,54,522,2,0
20,51,499,2,0
22,52,503,2,0
22,48,480,2,0
21,50,489,2,0
20,49,535,2,0
22,54,509,2,0
21,49,498,2,0
22,53,522,2,0
21,53,529,2,0
23,48,483,2,0
21,54,511,2,0
23,51,508,2,0
23,55,491,2,0
20,52,514,2,0
20,51,500,2,0
20,50,526,2,0
20,52,522,2,0
21,50,493,2,0
23,55,521,2,0
20,52,499,2,0
23,54,516,2,0
21,55,502,2,0
22,53,517,2,0
23,49,535,2,0
23,55,504,2,0
20,50,535,2,0
21,53,503,2,0
22,55,535,2,0
23,52,490,2,0
23,50,516,2,0
23,53,526,2,0
22,51,486,2,0
21,55,503,2,0
22,49,512,2,0
23,48,506,2,0
23,48,481,2,0
20,49,494,2,0
21,51,534,2,0
20,49,518,2,0
22,48,526,2,0
20,48,494,2,0
20,49,489,2,0
22,52,529,2,0
20,54,520,2,0
20,55,516,2,0
22,51,496,2,0
23,50,495,2,0
23,54,488,2,0
20,48,480,2,0
21,49,534,2,0
20,53,522,2,0
21,50,526,2,0
21,48,508,2,0
22,52,483,2,0
21,52,527,2,0
23,49,485,2,0
22,49,530,2,0
20,48,535,2,0
23,49,521,2,0
22,51,530,2,0
23,53,516,2,0
22,48,506,2,0
23,52,539,2,0
20,52,530,2,0
23,49,529,2,0
23,49,538,2,0
23,50,537,2,0
20,48,539,2,0
23,49,498,2,0
23,53,509,2,0
23,48,537,2,0
20,52,483,2,0
20,50,486,2,0
22,52,534,2,0
21,52,513,2,0
20,50,491,2,0
20,52,514,2,0
23,50,517,2,0
21,51,537,2,0
20,51,491,2,0
22,49,497,2,0
23,54,500,2,0
22,48,518,2,0
22,50,482,2,0
22,50,521,2,0
20,50,512,2,0
22,52,493,2,0
21,50,498,2,0
22,51,504,2,0
23,55,485,2,0
22,52,536,2,0
22,51,512,2,0
22,52,519,2,0
23,48,534,2,0
22,51,509,2,0
23,54,517,2,0
21,52,497,2,0
22,49,520,2,0
22,55,521,2,0
22,55,510,2,0
23,52,486,2,0
23,55,481,2,0
20,53,524,2,0
23,53,500,2,0
20,50,530,2,0
22,51,488,2,0
23,51,517,2,0
23,49,531,2,0
21,51,491,2,0
22,54,491,2,0
20,49,486,2,0
22,51,486,2,0
23,54,499,2,0
21,51,528,2,0
21,50,539,2,0
21,51,480,2,0
21,51,522,2,0
22,52,487,2,0
22,54,500,2,0
23,55,484,2,0
20,49,482,2,0
22,55,515,2,0
23,55,509,2,0
23,50,480,2,0
20,48,528,2,0
23,49,480,2,0
21,48,488,2,0
20,50,517,2,0
22,49,535,2,0
23,55,512,2,0
20,51,502,2,0
23,50,537,2,0
23,49,494,2,0
22,55,539,2,0
22,55,499,2,0
23,55,488,2,0
22,52,490,2,0
22,48,480,2,0
21,50,504,2,0
20,51,489,2,0
23,50,531,2,0
23,49,504,2,0
20,53,493,2,0
23,53,481,2,0
23,50,497,2,0
21,50,509,2,0
21,54,498,2,0
20,48,501,2,0
22,50,529,2,0
23,54,481,2,0
23,48,522,2,0
21,54,505,2,0
23,52,529,2,0
21,50,514,2,0
23,52,491,2,0
22,52,505,2,0
23,53,506,2,0
21,51,521,2,0
20,48,529,2,0
22,49,487,2,0
23,53,495,2,0
23,54,484,2,0
20,54,495,2,0
23,50,517,2,0
21,52,503,2,0
20,51,493,2,0
20,49,515,2,0
22,50,500,2,0
23,48,489,2,0
20,50,538,2,0
22,54,524,2,0
20,51,494,2,0
21,55,489,2,0
22,48,532,2,0
23,55,536,2,0
20,52,487,2,0
21,50,483,2,0
20,53,495,2,0
20,54,488,2,0
21,48,520,2,0
23,54,539,2,0
21,48,521,2,0
23,54,494,2,0
20,49,484,2,0
20,55,519,2,0
22,52,504,2,0
20,49,525,2,0
21,53,511,2,0
23,54,503,2,0
21,53,529,2,0
23,48,519,2,0
22,50,499,2,0
21,54,531,2,0
22,52,506,2,0
20,50,522,2,0
22,52,510,2,0
21,51,540,2,0
21,51,536,2,0
22,49,508,2,0
21,55,486,2,0
22,50,523,2,0
20,55,502,2,0
22,52,485,2,0
23,52,480,2,0
21,53,522,2,0
20,53,513,2,0
21,53,513,2,0
21,50,530,2,0
23,53,489,2,0
20,55,536,2,0
20,54,511,2,0
23,50,513,2,0
20,52,526,2,0
20,55,484,2,0
21,54,538,2,0
20,48,537,2,0
23,49,492,2,0
21,48,510,2,0
20,52,488,2,0
22,53,480,2,0
20,52,490,2,0
21,53,506,2,0
23,50,500,2,0
23,54,481,2,0
20,52,528,2,0
22,51,523,2,0
21,50,523,2,0
22,51,500,2,0
21,51,518,2,0
21,51,528,2,0
23,50,488,2,0
22,50,494,2,0
23,48,491,2,0
21,48,490,2,0
21,50,540,2,0
21,49,540,2,0
22,55,523,2,0
21,54,490,2,0
21,54,496,2,0
23,48,536,2,0
23,52,535,2,0
21,48,534,2,0
22,49,531,2,0
23,49,500,2,0
20,48,490,2,0
20,52,480,2,0
21,52,506,2,0
20,50,492,2,0
23,54,497,2,0
22,53,534,2,0
21,48,502,2,0
23,55,520,2,0
20,48,539,2,0
21,52,519,2,0
22,51,539,2,0
21,48,517,2,0
21,48,503,2,0
22,52,538,2,0
23,51,505,2,0
20,54,517,2,0
21,50,518,2,0
20,55,530,2,0
20,49,526,2,0
23,49,514,2,0
20,49,519,2,0
22,48,506,2,0
23,55,537,2,0
21,51,481,2,0
20,48,539,2,0
22,52,482,2,0
21,54,530,2,0
22,53,508,2,0
23,50,503,2,0
23,54,505,2,0
22,54,492,2,0
22,52,507,2,0
21,51,480,2,0
22,49,484,2,0
23,52,484,2,0
23,52,505,2,0
22,48,489,2,0
23,50,505,2,0
21,49,481,2,0
23,53,526,2,0
22,49,524,2,0
23,48,530,2,0
21,49,534,2,0
20,54,524,2,0
23,53,513,2,0
23,50,529,2,0
20,53,512,2,0
21,54,488,2,0
20,53,506,2,0
21,48,490,2,0
23,54,485,2,0
20,49,540,2,0
22,53,525,2,0
21,52,508,2,0
23,49,507,2,0
20,55,531,2,0
23,51,493,2,0
20,49,485,2,0
22,52,505,2,0
22,55,509,2,0
21,49,494,2,0
20,49,535,2,0
23,49,508,2,0
20,49,519,2,0
21,54,506,2,0
23,48,484,2,0
21,51,501,2,0
22,49,507,2,0
23,54,483,2,0
23,52,480,2,0
23,55,517,2,0
20,54,509,2,0
21,53,508,2,0
20,52,491,2,0
23,49,536,2,0
20,53,487,2,0
23,48,533,2,0
23,50,513,2,0
23,50,501,2,0
22,50,535,2,0
20,48,534,2,0
20,51,534,2,0
22,54,489,2,0
21,54,511,2,0
20,55,481,2,0
22,52,499,2,0
20,55,540,2,0
22,48,501,2,0
20,54,514,2,0
23,52,521,2,0
22,53,531,2,0
22,50,529,2,0
23,50,525,2,0
22,54,528,2,0
22,48,534,2,0
23,53,521,2,0
22,51,536,2,0
20,48,505,2,0
21,50,524,2,0
20,50,500,2,0
20,53,510,2,0
22,48,488,2,0
20,55,489,2,0
21,53,481,2,0
20,55,528,2,0
21,54,499,2,0
20,49,513,2,0
23,50,513,2,0
22,54,521,2,0
21,55,491,2,0
22,50,504,2,0
22,49,483,2,0
20,48,483,2,0
20,55,536,2,0
20,53,506,2,0
21,53,498,2,0
22,54,506,2,0
23,48,513,2,0
20,49,484,2,0
23,52,520,2,0
22,53,491,2,0
20,50,495,2,0
23,49,484,2,0
21,51,488,2,0
20,53,487,2,0
21,52,506,2,0
20,49,526,2,0
21,52,522,2,0
21,55,536,2,0
21,50,512,2,0
20,54,505,2,0
23,55,505,2,0
20,50,523,2,0
22,54,492,2,0
22,55,492,2,0
23,48,519,2,0
20,51,493,2,0
21,50,527,2,0
20,54,507,2,0
21,50,500,2,0
22,51,517,2,0
22,48,519,2,0
21,49,509,2,0
20,53,490,2,0
22,48,495,2,0
23,48,523,2,0
21,50,483,2,0
20,51,510,2,0
20,49,503,2,0
21,48,536,2,0
23,49,494,2,0
20,54,492,2,0
23,49,512,2,0
20,55,527,2,0
23,51,498,2,0
20,48,505,2,0
20,49,538,2,0
21,52,502,2,0
22,54,533,2,0
22,54,536,2,0
22,54,517,2,0
22,50,516,2,0
22,48,530,2,0
23,50,505,2,0
23,50,497,2,0
20,52,512,2,0
22,55,521,2,0
20,52,509,2,0
22,51,490,2,0
22,55,529,2,0
23,54,518,2,0
23,54,540,2,0
23,51,510,2,0
20,49,526,2,0
20,48,523,2,0
23,54,535,2,0
21,55,514,2,0
23,52,523,2,0
23,55,516,2,0
23,51,518,2,0
23,50,506,2,0
22,50,488,2,0
23,51,513,2,0
22,52,501,2,0
21,54,540,2,0
22,48,532,2,0
20,53,540,2,0
22,53,536,2,0
21,52,517,2,0
21,54,535,2,0
21,50,487,2,0
20,49,496,2,0
20,53,513,2,0
22,52,514,2,0
23,50,488,2,0
21,53,524,2,0
23,48,501,2,0
23,50,536,2,0
20,55,495,2,0
20,52,536,2,0
23,52,540,2,0
20,55,486,2,0
23,53,520,2,0
22,54,492,2,0
22,48,480,2,0
23,55,502,2,0
21,55,498,2,0
23,48,492,2,0
22,54,505,2,0
23,51,525,2,0
22,51,499,2,0
21,52,505,2,0
22,49,483,2,0
20,48,481,2,0
21,49,500,2,0
22,55,539,2,0
21,49,503,2,0
22,52,512,2,0
20,51,501,2,0
21,54,528,2,0
22,53,538,2,0
21,52,523,2,0
22,52,513,2,0
23,50,489,2,0
23,52,533,2,0
21,55,483,2,0
20,53,487,2,0
21,53,505,2,0
20,51,540,2,0
21,52,529,2,0
20,52,526,2,0
20,48,503,2,0
20,53,510,2,0
21,54,527,2,0
21,48,502,2,0
21,51,538,2,0
20,49,503,2,0
22,54,484,2,0
21,51,494,2,0
20,53,532,2,0
21,49,538,2,0
21,52,511,2,0
20,52,492,2,0
23,55,489,2,0
21,49,535,2,0
21,54,516,2,0
21,49,533,2,0
20,48,494,2,0
21,51,515,2,0
22,48,523,2,0
20,50,492,2,0
23,50,482,2,0
21,51,483,2,0
21,53,530,2,0
21,50,498,2,0
22,54,507,2,0
23,54,523,2,0
20,52,486,2,0
22,53,498,2,0
21,52,494,2,0
23,51,537,2,0
21,50,489,2,0
22,50,524,2,0
21,52,497,2,0
22,50,511,2,0
22,49,523,2,0
22,51,503,2,0
21,50,538,2,0
20,49,504,2,0
23,53,531,2,0
21,51,521,2,0
23,48,486,2,0
20,52,485,2,0
20,50,497,2,0
23,54,483,2,0
22,48,510,2,0
23,51,488,2,0
23,54,532,2,0
20,54,521,2,0
23,52,480,2,0
21,49,493,2,0
20,52,496,2,0
22,54,480,2,0
22,51,509,2,0
21,50,538,2,0
20,50,536,2,0
20,50,523,2,0
20,50,481,2,0
23,52,538,2,0
21,48,490,2,0
23,51,534,2,0
21,53,496,2,0
23,51,505,2,0
23,52,532,2,0
20,49,511,2,0
20,50,521,2,0
23,49,485,2,0
21,49,507,2,0
20,49,531,2,0
20,48,507,2,0
23,49,537,2,0
21,54,512,2,0
20,51,504,2,0
20,53,514,2,0
23,50,529,2,0
21,48,533,2,0
20,54,514,2,0
21,52,517,2,0
21,49,503,2,0
23,55,524,2,0
23,55,530,2,0
22,55,505,2,0
23,52,522,2,0
22,51,490,2,0
20,53,491,2,0
22,52,501,2,0
21,51,536,2,0
23,48,515,2,0
23,51,495,2,0
20,52,510,2,0
20,48,530,2,0
21,48,534,2,0
23,50,523,2,0
23,51,518,2,0
20,54,495,2,0
21,49,490,2,0
20,48,496,2,0
21,53,539,2,0
23,52,488,2,0
22,53,534,2,0
22,49,539,2,0
23,54,499,2,0
23,51,527,2,0
22,50,513,2,0
20,49,495,2,0
22,49,518,2,0
23,55,517,2,0
23,48,506,2,0
20,53,525,2,0
23,51,540,2,0
20,48,536,2,0
21,53,480,2,0
21,50,483,2,0
21,53,496,2,0
20,53,480,2,0
23,54,511,2,0
21,50,537,2,0
21,55,480,2,0
22,53,533,2,0
21,50,513,2,0
21,48,497,2,0
20,50,538,2,0
22,54,515,2,0
21,52,515,2,0
22,55,497,2,0
20,48,505,2,0
23,53,512,2,0
20,49,497,2,0
21,49,530,2,0
20,53,513,2,0
22,50,528,2,0
23,52,532,2,0
20,51,537,2,0
20,48,504,2,0
22,54,538,2,0
22,55,513,2,0
22,52,501,2,0
20,55,480,2,0
23,51,533,2,0
20,50,529,2,0
20,50,523,2,0
20,50,497,2,0
20,54,494,2,0
23,48,505,2,0
22,54,502,2,0
22,53,489,2,0
23,50,507,2,0
22,55,494,2,0
22,49,500,2,0
23,48,531,2,0
20,54,534,2,0
23,54,489,2,0
23,54,482,2,0
22,52,532,2,0
20,49,539,2,0
22,52,504,2,0
22,52,494,2,0
23,53,498,2,0
21,49,497,2,0
20,49,519,2,0
23,55,529,2,0
20,53,516,2,0
21,54,512,2,0
22,54,537,2,0
22,53,510,2,0
21,53,536,2,0
23,48,534,2,0
20,49,512,2,0
23,48,488,2,0
20,55,493,2,0
20,51,516,2,0
20,53,482,2,0
23,48,490,2,0
20,48,511,2,0
22,52,522,2,0
20,49,480,2,0
22,49,517,2,0
23,52,516,2,0
20,55,502,2,0
20,55,481,2,0
23,49,505,2,0
20,48,515,2,0
20,50,514,2,0
23,52,509,2,0
20,53,518,2,0
23,54,501,2,0
20,55,506,2,0
22,52,501,2,0
21,52,512,2,0
23,53,535,2,0
23,52,497,2,0
20,55,486,2,0
23,49,496,2,0
22,54,534,2,0
21,51,494,2,0
22,55,535,2,0
20,55,533,2,0
20,49,505,2,0
21,54,525,2,0
20,55,525,2,0
23,50,536,2,0
20,50,535,2,0
23,55,488,2,0
21,48,495,2,0
23,50,513,2,0
21,50,539,2,0
23,55,503,2,0
22,52,503,2,0
22,52,495,2,0
20,53,493,2,0
20,54,501,2,0
20,53,521,2,0
21,51,482,2,0
20,49,506,2,0
23,53,539,2,0
20,54,485,2,0
23,50,484,2,0
20,55,506,2,0
21,54,514,2,0
21,51,526,2,0
22,48,511,2,0
21,55,508,2,0
21,53,508,2,0
22,48,517,2,0
23,49,526,2,0
21,50,509,2,0
22,52,519,2,0
23,53,516,2,0
23,51,539,2,0
22,54,500,2,0
22,48,533,2,0
21,48,512,2,0
21,49,525,2,0
22,48,506,2,0
21,53,483,2,0
20,51,509,2,0
20,49,493,2,0
22,49,489,2,0
23,54,499,2,0
22,51,503,2,0
20,51,509,2,0
22,52,514,2,0
21,51,485,2,0
20,52,523,2,0
21,49,536,2,0
22,51,485,2,0
22,51,486,2,0
22,49,502,2,0
22,50,533,2,0
21,54,509,2,0
22,48,491,2,0
21,50,508,2,0
20,49,486,2,0
22,48,521,2,0
20,50,483,2,0
23,52,526,2,0
21,48,523,2,0
22,53,518,2,0
23,52,483,2,0
22,53,509,2,0
22,55,537,2,0
20,52,537,2,0
22,53,480,2,0
20,50,519,2,0
21,53,521,2,0
21,51,529,2,0
23,49,487,2,0
21,49,534,2,0
20,50,515,2,0
21,51,489,2,0
23,51,509,2,0
20,49,530,2,0
23,49,522,2,0
21,48,495,2,0
20,48,481,2,0
23,55,492,2,0
22,49,516,2,0
20,52,510,2,0
23,51,490,2,0
23,49,498,2,0
20,48,501,2,0
23,49,480,2,0
21,52,499,2,0
22,49,496,2,0
21,52,500,2,0
23,55,540,2,0
22,51,511,2,0
22,51,484,2,0
22,49,510,2,0
22,52,535,2,0
22,53,528,2,0
23,50,487,2,0
23,54,515,2,0
22,48,480,2,0
22,54,482,2,0
20,52,483,2,0
22,48,509,2,0
23,50,519,2,0
22,50,512,2,0
23,48,536,2,0
23,54,520,2,0
21,50,526,2,0
21,48,511,2,0
23,54,486,2,0
23,52,524,2,0
23,55,490,2,0
22,50,497,2,0
22,53,534,2,0
22,54,521,2,0
20,55,488,2,0
21,48,505,2,0
20,52,525,2,0
23,49,496,2,0
20,53,517,2,0
23,50,502,2,0
23,53,538,2,0
22,52,534,2,0
22,51,491,2,0
22,52,506,2,0
23,53,509,2,0
22,52,499,2,0
23,53,480,2,0
30,50,1124,3,1
29,53,1124,3,1
29,54,1122,3,1
27,55,1117,3,1
28,51,1131,3,1
27,54,1089,3,1
27,51,1136,3,1
27,51,1080,3,1
30,53,1085,3,1
29,52,1114,3,1
30,49,1117,3,1
27,52,1134,3,1
30,54,1093,3,1
28,51,1089,3,1
27,48,1131,3,1
29,54,1113,3,1
29,55,1093,3,1
30,50,1107,3,1
28,53,1107,3,1
27,55,1107,3,1
29,54,1082,3,1
29,55,1117,3,1
29,49,1111,3,1
27,49,1111,3,1
28,48,1114,3,1
30,51,1097,3,1
29,51,1124,3,1
29,50,1084,3,1
29,55,1089,3,1
29,54,1130,3,1
28,52,1106,3,1
28,51,1091,3,1
27,52,1119,3,1
27,53,1083,3,1
29,54,1118,3,1
30,48,1139,3,1
30,51,1140,3,1
30,54,1118,3,1
27,55,1082,3,1
28,49,1124,3,1
30,55,1127,3,1
30,48,1140,3,1
28,52,1135,3,1
30,52,1131,3,1
28,51,1097,3,1
27,53,1103,3,1
28,50,1126,3,1
29,52,1124,3,1
28,52,1081,3,1
30,48,1121,3,1
28,52,1083,3,1
29,49,1136,3,1
27,51,1138,3,1
28,55,1122,3,1
27,48,1126,3,1
27,54,1137,3,1
29,52,1134,3,1
29,54,1102,3,1
27,50,1135,3,1
29,55,1080,3,1
29,52,1082,3,1
30,53,1117,3,1
29,54,1089,3,1
29,53,1096,3,1
30,53,1125,3,1
30,50,1102,3,1
30,50,1113,3,1
28,52,1082,3,1
30,53,1090,3,1
28,48,1103,3,1
30,51,1113,3,1
28,50,1091,3,1
27,49,1139,3,1
28,55,1095,3,1
29,50,1080,3,1
30,50,1126,3,1
29,51,1106,3,1
28,53,1126,3,1
27,55,1140,3,1
27,50,1125,3,1
29,54,1088,3,1
30,49,1125,3,1
29,51,1124,3,1
28,52,1098,3,1
28,51,1113,3,1
27,49,1110,3,1
28,50,1081,3,1
30,54,1127,3,1
29,53,1087,3,1
30,51,1087,3,1
29,48,1123,3,1
29,52,1089,3,1
27,50,1131,3,1
30,48,1113,3,1
30,49,1106,3,1
28,52,1131,3,1
27,55,1082,3,1
27,49,1104,3,1
30,50,1104,3,1
29,55,1098,3,1
29,53,1139,3,1
29,50,1117,3,1
28,52,1097,3,1
30,51,1106,3,1
27,48,1104,3,1
27,49,1116,3,1
30,52,1086,3,1
29,52,1091,3,1
27,53,1118,3,1
27,50,1112,3,1
29,54,1108,3,1
28,53,1100,3,1
29,48,1111,3,1
28,51,1092,3,1
30,51,1104,3,1
29,48,1101,3,1
30,50,1094,3,1
28,51,1116,3,1
27,49,1106,3,1
30,49,1122,3,1
30,54,1112,3,1
28,53,1126,3,1
30,54,1108,3,1
30,53,1137,3,1
28,48,1101,3,1
28,48,1103,3,1
28,54,1137,3,1
28,55,1114,3,1
29,49,1124,3,1
27,52,1136,3,1
28,55,1118,3,1
27,48,1140,3,1
28,55,1083,3,1
30,50,1123,3,1
30,50,1133,3,1
29,51,1102,3,1
30,54,1120,3,1
27,52,1126,3,1
28,51,1109,3,1
29,50,1080,3,1
30,53,1115,3,1
30,48,1131,3,1
29,48,1114,3,1
30,54,1098,3,1
27,48,1094,3,1
29,51,1088,3,1
27,48,1099,3,1
27,52,1085,3,1
27,48,1112,3,1
27,53,1093,3,1
29,55,1130,3,1
27,52,1116,3,1
29,50,1118,3,1
28,54,1112,3,1
30,49,1123,3,1
30,52,1132,3,1
30,50,1109,3,1
27,50,1118,3,1
29,54,1110,3,1
29,55,1085,3,1
30,50,1128,3,1
27,49,1139,3,1
28,51,1131,3,1
28,54,1130,3,1
27,51,1122,3,1
29,53,1132,3,1
30,49,1097,3,1
29,54,1101,3,1
30,52,1096,3,1
29,49,1094,3,1
27,54,1110,3,1
29,50,1083,3,1
30,52,1081,3,1
27,51,1117,3,1
29,54,1081,3,1
27,48,1139,3,1
28,50,1085,3,1
28,49,1122,3,1
27,52,1132,3,1
28,49,1080,3,1
29,51,1094,3,1
27,51,1112,3,1
30,51,1110,3,1
28,55,1138,3,1
29,54,1120,3,1
30,54,1136,3,1
30,53,1136,3,1
30,50,1092,3,1
30,51,1112,3,1
28,53,1132,3,1
29,52,1093,3,1
28,52,1092,3,1
28,55,1122,3,1
29,48,1086,3,1
29,53,1098,3,1
30,50,1097,3,1
29,50,1116,3,1
29,49,1138,3,1
30,51,1138,3,1
30,54,1136,3,1
27,49,1107,3,1
27,49,1093,3,1
29,55,1101,3,1
